customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;TotalIntlCalls;TotalDayCalls;TotalEveMinutes;TotalIntlMinutes;TotalDayMinutes;TotalEveCalls;NumbervMailMessages;CustomerServiceCalls;InternationalPlan;TotalCall;VoiceMailPlan;TotalNightCalls;TotalNightMinutes;Churn
3777-XROBG;Female;0;Yes;Yes;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,55;1079,65;3;95;249,8;7,3;192,1;94;0;3;No;295;No;100;132,6;No
1100-DDVRV;Male;0;Yes;No;17;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;49,8;836,35;;;;;;;;;;;;;;No
7114-AEOZE;Female;0;No;No;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,85;1128,1;4;122;101,3;9,1;69,1;136;39;0;No;356;Yes;94;104,8;No
4160-AMJTL;Female;1;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,65;164,3;4;112;258;10,2;288,1;92;0;3;No;301;No;90;192,4;Yes
9137-NOQKA;Male;1;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,2;37,2;3;107;228,4;7,7;212,3;103;0;0;No;329;No;116;163,3;No
6365-HITVU;Female;0;Yes;Yes;71;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);87,25;6328,7;3;88;190;10,5;175,4;65;35;2;No;252;Yes;94;138,7;No
0295-PPHDO;Male;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,45;95,45;;;;;;;;;;;;;;Yes
8461-EFQYM;Female;0;No;No;38;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;24,25;914,4;;;;;;;;;;;;;;No
8932-CZHRQ;Male;0;No;No;68;Yes;Yes;DSL;Yes;Yes;Yes;No;No;Yes;One year;No;Credit card (automatic);76,75;5233,25;;;;;;;;;;;;;;No
5192-EBGOV;Female;1;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,7;85,7;;;;;;;;;;;;;;Yes
1336-EZFZY;Female;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,05;83,3;4;107;289,2;9,1;236,1;110;39;2;No;330;Yes;107;175,4;No
4450-YOOHP;Female;0;No;No;39;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);50,65;1905,4;;;;;;;;;;;;;;No
7243-LCGGZ;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,9;20,9;2;89;129,4;8,4;180,4;124;32;1;No;340;Yes;124;166,9;No
0927-CNGRH;Male;0;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,55;19,55;8;83;167,3;15,2;177,9;84;0;0;No;317;No;142;223,7;No
8597-CTXVJ;Male;0;No;Yes;70;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;No;Bank transfer (automatic);64,95;4551,5;;;;;;;;;;;;;;No
9039-ZVJDC;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,1;53,05;3;104;227,8;10,2;120,5;115;23;1;No;323;Yes;100;158,5;No
9564-KCLHR;Male;0;No;No;1;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Mailed check;51,25;51,25;;;;;;;;;;;;;;Yes
7924-GJZFI;Female;1;Yes;No;25;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,3;1813,1;4;132;129,3;5,2;145,4;91;0;1;No;337;No;109;186,4;No
2484-DGXPZ;Female;0;Yes;Yes;31;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,55;658,95;4;101;286;12,1;222,3;111;0;1;No;334;No;117;249,4;Yes
2486-WYVVE;Male;0;Yes;No;31;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;79,3;2484;;;;;;;;;;;;;;No
2719-BDAQO;Male;0;No;No;17;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;93,85;1625,65;4;85;221,2;12,3;166,9;92;27;1;No;279;Yes;97;197,3;Yes
7594-LZNWR;Male;1;No;No;34;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);69,15;2275,1;7;96;157,6;10,6;169,5;94;0;0;No;267;No;70;98,2;No
9661-JALZV;Female;0;No;No;58;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);24,7;1519;7;99;235,3;10,2;125;81;33;2;No;284;Yes;95;215,3;No
8774-GSBUN;Male;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25,4;1797,1;;;;;;;;;;;;;;No
3280-NMUVX;Male;0;Yes;Yes;34;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,6;678,8;3;80;242;7,5;183,4;115;0;4;No;302;No;100;201,4;No
4078-SAYYN;Female;0;No;No;11;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,75;1129,75;;;;;;;;;;;;;;Yes
5003-XZWWO;Male;0;Yes;No;71;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);84,2;5956,85;;;;;;;;;;;;;;No
7951-QKZPL;Female;0;Yes;Yes;33;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;24,5;740,3;;;;;;;;;;;;;;Yes
6616-AALSR;Female;0;Yes;Yes;65;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);104,3;6725,3;;;;;;;;;;;;;;No
7014-ZZXAW;Female;0;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);24,25;1732,95;6;93;187;12,4;222;103;0;2;No;328;No;124;282,3;No
7951-VRDVK;Female;0;No;No;36;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);85,85;3003,55;7;113;155,5;14,4;126,7;131;0;2;No;365;No;112;206,2;No
6322-HRPFA;Male;0;Yes;Yes;49;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Credit card (automatic);59,6;2970,3;4;97;351,6;8,7;184,5;80;0;1;No;272;No;90;215,8;No
0871-URUWO;Male;0;Yes;No;13;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);102,25;1359;;;;;;;;;;;;;;Yes
0547-HURJB;Male;0;No;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);21,05;235,8;3;85;196,7;6,8;207,7;112;0;1;No;284;No;83;261,7;No
9142-XMYJH;Female;0;No;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19,35;601,6;7;123;276,3;10,9;149,8;75;0;2;No;282;No;75;241,4;No
2868-LLSKM;Female;0;Yes;Yes;68;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;One year;Yes;Bank transfer (automatic);83,65;5733,4;;;;;;;;;;;;;;No
9897-KXHCM;Female;0;Yes;Yes;3;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;80,3;250,05;5;69;134,5;7,5;224,7;81;31;1;No;260;Yes;104;120,3;Yes
1785-BPHTP;Male;0;Yes;Yes;28;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;85,45;2289,9;3;144;216,9;9,9;175,1;69;0;1;No;363;No;146;243,7;No
9475-NNDGC;Male;0;Yes;No;71;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);113,15;7953,25;;;;;;;;;;;;;;No
2984-RGEYA;Female;0;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,75;1375,4;2;61;194,9;11,1;143,9;105;0;1;No;263;No;94;109,6;No
8246-SHFGA;Male;0;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);21,1;385,55;1;135;188,7;12,3;231,2;74;0;1;No;335;No;124;206,9;No
8937-RDTHP;Male;0;No;No;1;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;84,6;84,6;4;98;228,1;17,6;226,7;115;0;2;Yes;312;No;93;73,2;Yes
6519-ZHPXP;Female;0;Yes;Yes;72;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);108,3;7679,65;13;121;143,9;12,1;49,2;136;0;1;No;368;No;97;203;No
7666-WKRON;Female;0;No;No;39;Yes;No;Fiber optic;No;No;Yes;Yes;No;No;Two year;Yes;Electronic check;80,45;3201,55;;;;;;;;;;;;;;Yes
0285-INHLN;Male;0;Yes;Yes;27;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);54,75;1510,3;3;104;219,5;7,1;58,8;107;30;0;No;332;Yes;118;152,3;No
5868-YWPDW;Male;1;Yes;No;6;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;84,2;519,15;;;;;;;;;;;;;;Yes
1060-ENTOF;Female;1;Yes;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);105,4;7035,6;;;;;;;;;;;;;;No
5935-FCCNB;Female;1;No;No;17;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,2;1608,15;;;;;;;;;;;;;;No
8993-IZEUX;Male;0;No;No;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);69,15;488,65;10;128;278,3;13,2;118,9;65;0;2;No;266;No;61;194,8;No
4277-PVRAN;Female;0;No;No;8;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);80,1;679,3;2;121;303,4;12,4;217,2;73;0;0;No;267;No;71;197,1;Yes
9451-LPGOO;Male;0;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;86,8;620,35;;;;;;;;;;;;;;Yes
9415-ZNBSX;Female;0;Yes;Yes;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);89;6293,2;;;;;;;;;;;;;;No
0142-GVYSN;Male;0;No;No;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;20,3;511,25;2;118;249,9;3,9;197,2;70;31;0;No;294;Yes;104;298,9;No
9861-PDSZP;Female;0;No;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);108,05;7806,6;;;;;;;;;;;;;;No
0345-XMMUG;Female;0;Yes;No;46;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);108,9;4854,3;;;;;;;;;;;;;;No
4139-JPIAM;Male;0;No;No;51;No;No phone service;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);44,45;2181,55;;;;;;;;;;;;;;No
1328-EUZHC;Female;0;Yes;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,1;370,5;3;105;206,2;8,9;213,1;108;0;0;No;309;No;93;163,4;No
3569-EDBPQ;Female;0;No;No;24;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;84,35;1938,05;;;;;;;;;;;;;;No
5857-TYBCJ;Male;1;Yes;No;44;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;89,2;4040,2;;;;;;;;;;;;;;No
9793-WECQC;Male;0;No;No;23;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;No;Mailed check;95,3;2192,9;4;76;189;4,7;211;100;0;3;No;285;No;102;123;No
9565-FLVCG;Male;0;Yes;Yes;65;Yes;Yes;DSL;Yes;Yes;No;No;No;Yes;Two year;Yes;Mailed check;69,55;4459,15;9;66;213,6;13,4;182,1;65;18;2;No;250;Yes;108;193;No
5092-STPKP;Female;0;No;No;24;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);56,35;1381,2;2;97;213,9;7,1;140,2;102;0;1;No;328;No;126;120;No
9389-ACWBI;Female;0;Yes;Yes;5;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);69,95;320,4;5;113;254;9,2;2,6;102;27;3;No;379;Yes;156;242,7;No
8773-HHUOZ;Female;0;No;Yes;17;Yes;No;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;64,7;1093,1;15;85;203,9;14,6;173,1;107;41;0;Yes;285;Yes;78;122,2;Yes
7869-ZYDST;Male;0;Yes;No;31;Yes;Yes;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);59,05;1882,8;;;;;;;;;;;;;;No
0750-EBAIU;Male;0;No;No;52;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;No;One year;No;Electronic check;91,25;4738,3;6;93;178,6;11,5;179,3;98;0;3;No;331;No;131;225,2;No
2642-MAWLJ;Female;0;Yes;Yes;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,25;717,95;3;91;245,8;4,8;173;64;25;0;No;257;Yes;99;300;No
0898-XCGTF;Male;0;Yes;No;61;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);96,5;5673,7;;;;;;;;;;;;;;No
8404-VLQFB;Female;0;Yes;Yes;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;25,25;394,85;9;79;194,9;8,8;180,9;83;0;3;Yes;283;No;109;197,8;No
3128-YOVTD;Female;0;Yes;Yes;51;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79,15;4018,55;1;140;146,3;7,1;215,7;84;0;3;No;311;No;83;264,6;No
0426-TIRNE;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,9;20,9;2;86;175,9;9,5;288,8;87;0;0;No;281;No;106;215,4;Yes
0991-BRRFB;Male;0;No;No;18;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;49,4;874,8;4;141;223,6;12,9;295;101;0;2;No;357;No;109;229,4;Yes
6380-ARCEH;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,2;20,2;4;77;165,3;9,2;85,8;110;0;3;No;286;No;92;178,5;No
7089-IVVAZ;Female;0;No;No;8;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);103,35;847,3;;;;;;;;;;;;;;Yes
3372-CDXFJ;Male;0;Yes;Yes;13;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);24,5;343,6;;;;;;;;;;;;;;No
1170-SASML;Female;0;Yes;No;69;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);85,4;5869,4;;;;;;;;;;;;;;No
8708-XPXHZ;Female;0;Yes;Yes;42;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,2;4186,3;;;;;;;;;;;;;;Yes
2294-DMMUS;Female;0;Yes;Yes;62;Yes;Yes;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);70,45;4300,45;;;;;;;;;;;;;;No
7601-DHFWZ;Female;0;No;No;48;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);24;1183,05;;;;;;;;;;;;;;No
6896-SRVYQ;Male;1;No;No;44;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;73,85;3122,4;2;96;207,6;12,9;125,7;137;0;1;No;339;No;103;183,1;No
9828-AOQLM;Female;0;Yes;Yes;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45,7;45,7;1;99;149,1;14,8;162,3;78;0;4;No;297;No;115;255,5;Yes
2108-YKQTY;Female;0;No;No;4;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);50,7;151,3;3;118;229,6;13,6;162,8;91;0;0;Yes;306;No;94;332,7;Yes
7469-LKBCI;Male;0;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);18,95;326,8;7;71;61,9;6,6;299,4;88;0;2;Yes;257;No;89;196,9;No
3521-MNKLV;Male;0;No;No;24;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;49,7;1167,8;4;101;235,5;13;263,4;117;0;0;No;368;No;146;102;No
6567-HOOPW;Female;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,2;79,2;6;91;220,6;10,3;217,8;97;0;1;No;284;No;89;277,3;Yes
7892-POOKP;Female;0;Yes;No;28;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;104,8;3046,05;;;;;;;;;;;;;;Yes
9108-EQPNQ;Female;0;Yes;Yes;10;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);26,1;225,55;;;;;;;;;;;;;;No
8563-IIOXK;Male;0;Yes;Yes;7;Yes;No;DSL;Yes;No;No;No;No;No;One year;Yes;Electronic check;49,75;331,3;;;;;;;;;;;;;;Yes
9025-AOMKI;Female;0;No;No;6;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);93,55;536,4;;;;;;;;;;;;;;Yes
1028-FFNJK;Male;1;Yes;No;30;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;101,5;2917,65;;;;;;;;;;;;;;No
0407-BDJKB;Male;0;Yes;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;95,75;5742,9;;;;;;;;;;;;;;Yes
6101-IMRMM;Male;0;No;Yes;6;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Mailed check;94,5;575,45;;;;;;;;;;;;;;Yes
4948-WBBKL;Female;1;No;No;36;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74,9;2659,45;;;;;;;;;;;;;;No
8242-JSVBO;Male;0;No;No;7;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);44,65;322,5;5;91;261,5;11,4;195,1;57;0;0;No;243;No;90;203,8;No
6923-JHPMP;Female;0;No;No;2;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;80,45;137,1;5;98;199,9;6,6;181,5;88;0;1;No;306;No;114;287,7;No
7524-VRLPL;Male;1;No;No;69;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);74,1;5031;;;;;;;;;;;;;;No
5606-AMZBO;Female;0;Yes;No;10;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);78,15;765,15;;;;;;;;;;;;;;No
9314-IJWSQ;Female;0;Yes;Yes;14;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;84,8;1203,9;;;;;;;;;;;;;;No
4513-CXYIX;Female;1;Yes;No;71;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Two year;Yes;Credit card (automatic);80,7;5676;4;94;207,6;8,8;186,8;92;0;3;No;291;No;98;195;No
8552-OBVRU;Female;1;Yes;Yes;48;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;104,5;5068,05;2;88;140,3;6,4;226,2;114;0;0;No;314;No;110;208,9;No
2522-WLNSF;Female;1;Yes;No;34;Yes;No;DSL;No;No;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);64,2;2106,3;4;107;230,2;10,4;51,8;104;0;2;No;335;No;118;227,5;No
4174-LPGTI;Female;0;Yes;Yes;41;Yes;No;DSL;No;Yes;No;Yes;No;Yes;One year;Yes;Bank transfer (automatic);66,5;2728,6;;;;;;;;;;;;;;Yes
5115-SQAAU;Female;0;Yes;Yes;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);25,6;1673,4;;;;;;;;;;;;;;No
2694-CIUMO;Female;0;No;No;12;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);79,55;958,25;;;;;;;;;;;;;;No
6103-LIANB;Male;0;Yes;Yes;59;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);99,5;5861,75;5;102;140,7;12,8;153,9;117;41;1;No;326;Yes;101;217,7;No
9308-ANMVE;Male;0;No;Yes;47;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;55,3;2654,05;5;95;251,2;5;160,9;65;0;3;No;265;No;97;273,4;No
4547-KQRTM;Female;0;No;No;10;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80,05;830,7;;;;;;;;;;;;;;Yes
8083-YTZES;Male;0;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,35;265,35;;;;;;;;;;;;;;Yes
7096-ZNBZI;Female;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);26,45;1914,5;;;;;;;;;;;;;;No
4981-FLTMF;Female;0;Yes;Yes;57;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);65,2;3687,85;;;;;;;;;;;;;;No
6897-RWMUB;Male;0;Yes;Yes;61;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Bank transfer (automatic);68,05;4158,25;4;93;152,1;9,4;226,5;122;0;3;No;320;No;98;164,4;No
9947-OTFQU;Male;1;No;No;15;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;74,4;1074,3;2;109;129,4;10,5;312;100;0;0;Yes;285;No;74;217,6;Yes
2292-XQWSV;Male;0;Yes;Yes;40;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;No;Mailed check;60,3;2448,5;;;;;;;;;;;;;;No
9764-REAFF;Female;0;Yes;No;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);18,4;1057,85;2;83;134;11,4;128,6;114;0;0;No;312;No;113;210,6;No
8835-VSDSE;Female;0;Yes;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,7;141,45;1;69;252,5;9,9;251,3;96;0;3;Yes;281;No;112;118,3;Yes
3165-HDOEW;Male;0;Yes;Yes;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,85;45,85;5;114;208,4;11;130,5;94;45;4;No;331;Yes;114;141,6;Yes
7055-JCGNI;Female;0;No;No;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);111,95;7795,95;;;;;;;;;;;;;;No
7550-WIQVA;Male;0;Yes;Yes;50;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;108,25;5431,4;;;;;;;;;;;;;;No
2333-KWEWW;Male;0;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20,05;388,6;5;99;154,9;7,2;166,9;97;0;0;No;290;No;89;189,4;No
4680-KUTAJ;Female;1;No;No;11;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;55,6;580,8;;;;;;;;;;;;;;No
8512-WIWYV;Male;0;No;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);20,35;707,5;10;105;169,9;9,9;169,1;102;0;3;No;326;No;106;244,9;No
3349-ANQNH;Female;1;No;No;59;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;99,5;5890;;;;;;;;;;;;;;No
1755-RMCXH;Male;0;Yes;Yes;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,3;40,25;9;130;170,6;5,4;90,6;100;0;1;No;314;No;74;137,4;No
2205-LPVGL;Male;1;Yes;Yes;58;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;One year;Yes;Bank transfer (automatic);89,85;5125,75;;;;;;;;;;;;;;No
1767-CJKBA;Male;0;No;No;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25,1;1697,7;;;;;;;;;;;;;;No
7394-FKDNK;Female;0;Yes;No;9;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;89,45;853,1;;;;;;;;;;;;;;Yes
2322-VCZHZ;Male;1;Yes;No;23;Yes;No;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;90;2024,1;8;80;206,5;10,3;133,1;120;0;1;No;305;No;96;221,6;No
1265-ZFOSD;Female;0;Yes;No;64;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;81,3;5129,3;;;;;;;;;;;;;;No
5301-GAUUY;Male;0;No;No;32;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80,35;2596,15;;;;;;;;;;;;;;Yes
6789-HJBWG;Female;0;No;No;12;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;49,4;611,65;4;93;114,6;8,2;273,6;116;0;1;No;334;No;120;250,6;No
